image:FILE,category
train/healthy/healthy_train.121.jpg,0
train/healthy/healthy_train.265.jpg,0
train/healthy/healthy_train.82.jpg,0
train/healthy/healthy_train.233.jpg,0
train/healthy/healthy_train.209.jpg,0
train/healthy/healthy_train.83.jpg,0
train/healthy/healthy_train.19.jpg,0
train/healthy/healthy_train.49.jpg,0
train/healthy/healthy_train.296.jpg,0
train/healthy/healthy_train.201.jpg,0
train/healthy/healthy_train.211.jpg,0
train/healthy/healthy_train.178.jpg,0
train/healthy/healthy_train.198.jpg,0
train/healthy/healthy_train.24.jpg,0
train/healthy/healthy_train.7.jpg,0
train/healthy/healthy_train.16.jpg,0
train/healthy/healthy_train.335.jpg,0
train/healthy/healthy_train.336.jpg,0
train/healthy/healthy_train.95.jpg,0
train/healthy/healthy_train.175.jpg,0
train/healthy/healthy_train.27.jpg,0
train/healthy/healthy_train.283.jpg,0
train/healthy/healthy_train.309.jpg,0
train/healthy/healthy_train.170.jpg,0
train/healthy/healthy_train.337.jpg,0
train/healthy/healthy_train.288.jpg,0
train/healthy/healthy_train.321.jpg,0
train/healthy/healthy_train.213.jpg,0
train/healthy/healthy_train.254.jpg,0
train/healthy/healthy_train.33.jpg,0
train/healthy/healthy_train.118.jpg,0
train/healthy/healthy_train.31.jpg,0
train/healthy/healthy_train.190.jpg,0
train/healthy/healthy_train.21.jpg,0
train/healthy/healthy_train.61.jpg,0
train/healthy/healthy_train.202.jpg,0
train/healthy/healthy_train.262.jpg,0
train/healthy/healthy_train.123.jpg,0
train/healthy/healthy_train.46.jpg,0
train/healthy/healthy_train.164.jpg,0
train/healthy/healthy_train.60.jpg,0
train/healthy/healthy_train.3.jpg,0
train/healthy/healthy_train.210.jpg,0
train/healthy/healthy_train.48.jpg,0
train/healthy/healthy_train.222.jpg,0
train/healthy/healthy_train.223.jpg,0
train/healthy/healthy_train.278.jpg,0
train/healthy/healthy_train.13.jpg,0
train/healthy/healthy_train.168.jpg,0
train/healthy/healthy_train.41.jpg,0
train/healthy/healthy_train.58.jpg,0
train/healthy/healthy_train.269.jpg,0
train/healthy/healthy_train.165.jpg,0
train/healthy/healthy_train.218.jpg,0
train/healthy/healthy_train.314.jpg,0
train/healthy/healthy_train.289.jpg,0
train/healthy/healthy_train.244.jpg,0
train/healthy/healthy_train.9.jpg,0
train/healthy/healthy_train.108.jpg,0
train/healthy/healthy_train.281.jpg,0
train/healthy/healthy_train.241.jpg,0
train/healthy/healthy_train.253.jpg,0
train/healthy/healthy_train.79.jpg,0
train/healthy/healthy_train.147.jpg,0
train/healthy/healthy_train.260.jpg,0
train/healthy/healthy_train.128.jpg,0
train/healthy/healthy_train.133.jpg,0
train/healthy/healthy_train.18.jpg,0
train/healthy/healthy_train.252.jpg,0
train/healthy/healthy_train.188.jpg,0
train/healthy/healthy_train.15.jpg,0
train/healthy/healthy_train.294.jpg,0
train/healthy/healthy_train.310.jpg,0
train/healthy/healthy_train.291.jpg,0
train/healthy/healthy_train.51.jpg,0
train/healthy/healthy_train.94.jpg,0
train/healthy/healthy_train.116.jpg,0
train/healthy/healthy_train.162.jpg,0
train/healthy/healthy_train.338.jpg,0
train/healthy/healthy_train.182.jpg,0
train/healthy/healthy_train.119.jpg,0
train/healthy/healthy_train.90.jpg,0
train/healthy/healthy_train.323.jpg,0
train/healthy/healthy_train.65.jpg,0
train/healthy/healthy_train.161.jpg,0
train/healthy/healthy_train.231.jpg,0
train/healthy/healthy_train.70.jpg,0
train/healthy/healthy_train.180.jpg,0
train/healthy/healthy_train.303.jpg,0
train/healthy/healthy_train.228.jpg,0
train/healthy/healthy_train.136.jpg,0
train/healthy/healthy_train.184.jpg,0
train/healthy/healthy_train.160.jpg,0
train/healthy/healthy_train.216.jpg,0
train/healthy/healthy_train.111.jpg,0
train/healthy/healthy_train.290.jpg,0
train/healthy/healthy_train.42.jpg,0
train/healthy/healthy_train.194.jpg,0
train/healthy/healthy_train.53.jpg,0
train/healthy/healthy_train.155.jpg,0
train/healthy/healthy_train.259.jpg,0
train/healthy/healthy_train.280.jpg,0
train/healthy/healthy_train.102.jpg,0
train/healthy/healthy_train.166.jpg,0
train/healthy/healthy_train.74.jpg,0
train/healthy/healthy_train.330.jpg,0
train/healthy/healthy_train.172.jpg,0
train/healthy/healthy_train.307.jpg,0
train/healthy/healthy_train.104.jpg,0
train/healthy/healthy_train.125.jpg,0
train/healthy/healthy_train.282.jpg,0
train/healthy/healthy_train.142.jpg,0
train/healthy/healthy_train.193.jpg,0
train/healthy/healthy_train.144.jpg,0
train/healthy/healthy_train.103.jpg,0
train/healthy/healthy_train.143.jpg,0
train/healthy/healthy_train.149.jpg,0
train/healthy/healthy_train.208.jpg,0
train/healthy/healthy_train.159.jpg,0
train/healthy/healthy_train.285.jpg,0
train/healthy/healthy_train.132.jpg,0
train/healthy/healthy_train.140.jpg,0
train/healthy/healthy_train.329.jpg,0
train/healthy/healthy_train.110.jpg,0
train/healthy/healthy_train.268.jpg,0
train/healthy/healthy_train.300.jpg,0
train/healthy/healthy_train.339.jpg,0
train/healthy/healthy_train.71.jpg,0
train/healthy/healthy_train.22.jpg,0
train/healthy/healthy_train.129.jpg,0
train/healthy/healthy_train.135.jpg,0
train/healthy/healthy_train.308.jpg,0
train/healthy/healthy_train.235.jpg,0
train/healthy/healthy_train.117.jpg,0
train/healthy/healthy_train.109.jpg,0
train/healthy/healthy_train.237.jpg,0
train/healthy/healthy_train.67.jpg,0
train/healthy/healthy_train.258.jpg,0
train/healthy/healthy_train.96.jpg,0
train/healthy/healthy_train.340.jpg,0
train/healthy/healthy_train.263.jpg,0
train/healthy/healthy_train.232.jpg,0
train/healthy/healthy_train.327.jpg,0
train/healthy/healthy_train.127.jpg,0
train/healthy/healthy_train.56.jpg,0
train/healthy/healthy_train.226.jpg,0
train/healthy/healthy_train.12.jpg,0
train/healthy/healthy_train.146.jpg,0
train/healthy/healthy_train.153.jpg,0
train/healthy/healthy_train.322.jpg,0
train/healthy/healthy_train.227.jpg,0
train/healthy/healthy_train.89.jpg,0
train/healthy/healthy_train.266.jpg,0
train/healthy/healthy_train.75.jpg,0
train/healthy/healthy_train.11.jpg,0
train/healthy/healthy_train.69.jpg,0
train/healthy/healthy_train.334.jpg,0
train/healthy/healthy_train.85.jpg,0
train/healthy/healthy_train.264.jpg,0
train/healthy/healthy_train.224.jpg,0
train/healthy/healthy_train.91.jpg,0
train/healthy/healthy_train.286.jpg,0
train/healthy/healthy_train.92.jpg,0
train/healthy/healthy_train.236.jpg,0
train/healthy/healthy_train.245.jpg,0
train/healthy/healthy_train.156.jpg,0
train/healthy/healthy_train.298.jpg,0
train/healthy/healthy_train.8.jpg,0
train/healthy/healthy_train.183.jpg,0
train/healthy/healthy_train.251.jpg,0
train/healthy/healthy_train.84.jpg,0
train/healthy/healthy_train.229.jpg,0
train/healthy/healthy_train.30.jpg,0
train/healthy/healthy_train.137.jpg,0
train/healthy/healthy_train.55.jpg,0
train/healthy/healthy_train.106.jpg,0
train/healthy/healthy_train.274.jpg,0
train/healthy/healthy_train.238.jpg,0
train/healthy/healthy_train.186.jpg,0
train/healthy/healthy_train.284.jpg,0
train/healthy/healthy_train.141.jpg,0
train/healthy/healthy_train.38.jpg,0
train/healthy/healthy_train.130.jpg,0
train/healthy/healthy_train.181.jpg,0
train/healthy/healthy_train.63.jpg,0
train/healthy/healthy_train.47.jpg,0
train/healthy/healthy_train.179.jpg,0
train/healthy/healthy_train.192.jpg,0
train/healthy/healthy_train.107.jpg,0
train/healthy/healthy_train.124.jpg,0
train/healthy/healthy_train.257.jpg,0
train/healthy/healthy_train.88.jpg,0
train/healthy/healthy_train.81.jpg,0
train/healthy/healthy_train.176.jpg,0
train/healthy/healthy_train.169.jpg,0
train/healthy/healthy_train.195.jpg,0
train/healthy/healthy_train.23.jpg,0
train/healthy/healthy_train.301.jpg,0
train/healthy/healthy_train.157.jpg,0
train/healthy/healthy_train.80.jpg,0
train/healthy/healthy_train.78.jpg,0
train/healthy/healthy_train.332.jpg,0
train/healthy/healthy_train.246.jpg,0
train/healthy/healthy_train.302.jpg,0
train/healthy/healthy_train.250.jpg,0
train/healthy/healthy_train.152.jpg,0
train/healthy/healthy_train.316.jpg,0
train/healthy/healthy_train.114.jpg,0
train/healthy/healthy_train.105.jpg,0
train/healthy/healthy_train.177.jpg,0
train/healthy/healthy_train.203.jpg,0
train/healthy/healthy_train.326.jpg,0
train/healthy/healthy_train.126.jpg,0
train/healthy/healthy_train.76.jpg,0
train/healthy/healthy_train.93.jpg,0
train/healthy/healthy_train.311.jpg,0
train/healthy/healthy_train.115.jpg,0
train/healthy/healthy_train.66.jpg,0
train/healthy/healthy_train.139.jpg,0
train/healthy/healthy_train.4.jpg,0
train/healthy/healthy_train.199.jpg,0
train/healthy/healthy_train.112.jpg,0
train/healthy/healthy_train.2.jpg,0
train/healthy/healthy_train.167.jpg,0
train/healthy/healthy_train.315.jpg,0
train/healthy/healthy_train.243.jpg,0
train/healthy/healthy_train.205.jpg,0
train/healthy/healthy_train.212.jpg,0
train/healthy/healthy_train.64.jpg,0
train/healthy/healthy_train.50.jpg,0
train/healthy/healthy_train.341.jpg,0
train/healthy/healthy_train.276.jpg,0
train/healthy/healthy_train.134.jpg,0
train/healthy/healthy_train.5.jpg,0
train/healthy/healthy_train.275.jpg,0
train/healthy/healthy_train.151.jpg,0
train/healthy/healthy_train.261.jpg,0
train/healthy/healthy_train.196.jpg,0
train/healthy/healthy_train.100.jpg,0
train/healthy/healthy_train.279.jpg,0
train/healthy/healthy_train.77.jpg,0
train/healthy/healthy_train.68.jpg,0
train/healthy/healthy_train.131.jpg,0
train/healthy/healthy_train.287.jpg,0
train/healthy/healthy_train.319.jpg,0
train/healthy/healthy_train.86.jpg,0
train/healthy/healthy_train.331.jpg,0
train/healthy/healthy_train.163.jpg,0
train/healthy/healthy_train.312.jpg,0
train/healthy/healthy_train.72.jpg,0
train/healthy/healthy_train.191.jpg,0
train/healthy/healthy_train.267.jpg,0
train/healthy/healthy_train.242.jpg,0
train/healthy/healthy_train.297.jpg,0
train/healthy/healthy_train.173.jpg,0
train/healthy/healthy_train.138.jpg,0
train/healthy/healthy_train.187.jpg,0
train/healthy/healthy_train.217.jpg,0
train/healthy/healthy_train.154.jpg,0
train/healthy/healthy_train.272.jpg,0
train/healthy/healthy_train.97.jpg,0
train/healthy/healthy_train.171.jpg,0
train/healthy/healthy_train.214.jpg,0
train/healthy/healthy_train.249.jpg,0
train/healthy/healthy_train.113.jpg,0
train/healthy/healthy_train.174.jpg,0
train/healthy/healthy_train.318.jpg,0
train/healthy/healthy_train.17.jpg,0
train/healthy/healthy_train.59.jpg,0
train/healthy/healthy_train.240.jpg,0
train/healthy/healthy_train.20.jpg,0
train/healthy/healthy_train.34.jpg,0
train/healthy/healthy_train.324.jpg,0
train/healthy/healthy_train.221.jpg,0
train/healthy/healthy_train.230.jpg,0
train/healthy/healthy_train.0.jpg,0
train/healthy/healthy_train.317.jpg,0
train/healthy/healthy_train.304.jpg,0
train/healthy/healthy_train.248.jpg,0
train/angular_leaf_spot/angular_leaf_spot_train.233.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.326.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.179.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.33.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.47.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.316.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.187.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.195.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.278.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.261.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.205.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.280.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.287.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.117.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.291.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.259.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.8.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.186.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.64.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.335.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.104.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.119.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.45.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.228.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.73.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.226.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.10.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.301.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.288.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.9.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.136.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.263.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.70.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.80.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.172.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.321.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.131.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.302.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.275.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.244.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.257.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.25.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.39.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.225.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.160.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.191.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.150.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.229.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.0.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.177.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.82.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.240.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.283.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.55.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.12.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.115.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.162.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.87.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.199.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.169.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.173.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.100.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.209.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.142.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.258.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.320.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.138.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.102.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.164.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.27.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.222.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.103.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.4.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.97.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.286.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.325.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.200.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.139.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.227.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.84.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.17.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.59.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.189.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.313.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.90.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.328.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.36.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.43.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.113.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.94.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.181.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.29.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.311.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.78.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.178.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.126.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.93.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.85.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.343.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.182.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.137.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.157.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.219.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.305.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.253.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.262.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.135.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.151.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.198.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.53.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.1.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.23.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.296.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.67.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.272.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.332.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.170.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.35.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.156.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.54.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.303.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.274.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.282.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.144.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.63.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.15.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.92.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.203.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.3.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.61.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.40.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.294.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.224.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.107.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.254.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.220.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.106.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.329.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.99.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.279.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.21.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.110.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.16.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.342.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.98.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.20.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.26.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.239.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.341.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.231.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.175.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.83.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.264.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.71.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.152.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.143.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.267.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.5.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.218.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.44.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.32.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.134.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.48.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.114.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.125.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.24.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.127.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.121.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.213.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.304.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.266.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.237.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.290.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.6.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.105.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.318.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.322.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.2.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.123.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.68.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.66.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.62.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.217.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.163.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.161.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.207.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.338.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.256.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.315.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.50.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.331.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.176.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.250.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.327.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.269.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.260.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.153.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.89.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.273.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.308.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.265.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.171.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.248.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.165.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.60.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.215.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.298.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.246.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.124.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.112.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.235.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.128.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.41.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.132.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.300.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.277.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.167.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.30.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.183.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.330.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.319.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.249.jpg,1
train/angular_leaf_spot/angular_leaf_spot_train.212.jpg,1
